id,timestamp,source_paper,doi,author,system,type,pearl,remarks,file_name,topic
416,2026-07-01 10:05:37,2025 ELSO Consensus Statement for the Provision and Management of Nutrition Therapy in Critically Ill Adult Patients Requiring Extracorporeal Membrane Oxygenation,10.1097/MAT.0000000000002657,,Other,guideline,The use of low tidal volume ventilation (6 mL/kg) strategies remains the cornerstone of ARDS management to prevent ventilator-induced lung injury (VILI).,,2025_elso_consensus_statement_for_the_provision.2.json,"ARDS, ventilation, pulmonary hygiene"
417,2026-07-01 10:05:37,2025 ELSO Consensus Statement for the Provision and Management of Nutrition Therapy in Critically Ill Adult Patients Requiring Extracorporeal Membrane Oxygenation,10.1097/MAT.0000000000002657,,Other,guideline,"Permissive hypotension (targeting MAP 50-60 mmHg) should be maintained in patients with ongoing hemorrhage until surgical control is achieved, unless there are signs of end-organ hypoperfusion.",,2025_elso_consensus_statement_for_the_provision.2.json,"hemorrhage, shock, resuscitation guidelines"
418,2026-07-01 10:07:21,Nutrition support in the ICU: current evidence and evolving standards,https://doi.org/10.1007/s00134-026-08474-7,S. L. Peake et al.,Other,narrative_review,Initiate enteral nutrition (EN) within 24-48 hours of ICU admission.,,Nutrition in ICU.json,"nutrition, timing"
419,2026-07-01 10:07:21,Nutrition support in the ICU: current evidence and evolving standards,https://doi.org/10.1007/s00134-026-08474-7,S. L. Peake et al.,Other,narrative_review,"For mechanically ventilated patients on vasopressors in the acute phase, adopt a permissive hypocaloric strategy targeting 6-8 kcal/kg/day and low protein (0.2-0.4 g/kg/day).",,Nutrition in ICU.json,"nutrition, energy, protein"
420,2026-07-01 10:07:21,Nutrition support in the ICU: current evidence and evolving standards,https://doi.org/10.1007/s00134-026-08474-7,S. L. Peake et al.,Other,narrative_review,"Avoid early aggressive protein supplementation (> 1.2 g/kg/day) in patients with or at risk for Acute Kidney Injury (AKI), as high doses may increase ureagenesis and suppress beneficial autophagy.",,Nutrition in ICU.json,"protein, AKI, nutrition"
421,2026-07-01 10:07:21,Nutrition support in the ICU: current evidence and evolving standards,https://doi.org/10.1007/s00134-026-08474-7,S. L. Peake et al.,Other,narrative_review,"If hypophosphatemia (< 0.65 mmol/L) develops upon feeding initiation, restricting caloric intake to 480 kcal/day for 48 hours significantly improves 60-day survival (Doig RCT).",,Nutrition in ICU.json,"nutrition, electrolytes, AKI"
422,2026-07-01 10:07:21,Nutrition support in the ICU: current evidence and evolving standards,https://doi.org/10.1007/s00134-026-08474-7,S. L. Peake et al.,Other,narrative_review,"In the recovery phase (> Day 7), step up nutritional targets to 20-30 kcal/kg/day and 1.0-1.3 g protein/kg/day.",,Nutrition in ICU.json,"nutrition, energy, protein"
423,2026-07-01 10:07:21,Nutrition support in the ICU: current evidence and evolving standards,https://doi.org/10.1007/s00134-026-08474-7,S. L. Peake et al.,Other,narrative_review,Implement a mandatory post-extubation swallowing screen before initiating oral diet.,,Nutrition in ICU.json,"swallowing, care protocols"
424,2026-07-01 10:07:21,Nutrition support in the ICU: current evidence and evolving standards,https://doi.org/10.1007/s00134-026-08474-7,S. L. Peake et al.,Other,narrative_review,EN is the preferred route over PN for nutrition support due to its ability to preserve gut mucosal integrity and modulate immune responses.,,Nutrition in ICU.json,"nutrition, enteral feeding"
425,2026-07-01 10:07:21,Nutrition support in the ICU: current evidence and evolving standards,https://doi.org/10.1007/s00134-026-08474-7,S. L. Peake et al.,Other,narrative_review,Clinicians should avoid targeting > 20 kcal/kg/day during the first week of ICU stay.,,Nutrition in ICU.json,"nutrition, energy"
426,2026-07-01 10:07:21,Nutrition support in the ICU: current evidence and evolving standards,https://doi.org/10.1007/s00134-026-08474-7,S. L. Peake et al.,Other,narrative_review,"The NUTRIREA-3 Trial supports a low-protein (0.2-0.4 g/kg/day) and low-calorie (6 kcal/kg/day) strategy during the first week for ventilated patients in shock, leading to faster recovery.",,Nutrition in ICU.json,"nutrition, protein, energy"
427,2026-07-01 10:07:21,Nutrition support in the ICU: current evidence and evolving standards,https://doi.org/10.1007/s00134-026-08474-7,S. L. Peake et al.,Other,narrative_review,"High-quality RCTs (TARGET Protein, PRECISe) challenge historical guidelines advocating for early high-protein delivery (> 1.5 g/kg/day), showing no improvement in survival or functional outcomes and potential harm.",,Nutrition in ICU.json,"protein, evidence, nutrition"
428,2026-07-01 10:09:39,Acute confusion in pregnancy,https://doi.org/10.1016/j.clinme.2024.100273,Amanda Hill et al.,Other,review,Do not withhold life-saving radiological imaging or emergency medications due to fears of fetal harm; delaying diagnosis causes greater maternal and fetal harm.,,Acute-confusion-in-pregnancy_2025_Clinical-Medicine.json,"general, safety"
429,2026-07-01 10:09:39,Acute confusion in pregnancy,https://doi.org/10.1016/j.clinme.2024.100273,Amanda Hill et al.,Other,review,"Monitor all pregnant patients in acute medical units using the Maternity Early Warning Score (MEWS), not standard adult scores (NEWS2).",,Acute-confusion-in-pregnancy_2025_Clinical-Medicine.json,"monitoring, scoring systems"
430,2026-07-01 10:09:39,Acute confusion in pregnancy,https://doi.org/10.1016/j.clinme.2024.100273,Amanda Hill et al.,Other,review,"If SBP >= 140 mmHg and confusion is present, treat immediately as Pre-eclampsia/Eclampsia until proven otherwise.",,Acute-confusion-in-pregnancy_2025_Clinical-Medicine.json,"hypertension, pre-eclampsia"
431,2026-07-01 10:09:39,Acute confusion in pregnancy,https://doi.org/10.1016/j.clinme.2024.100273,Amanda Hill et al.,Other,review,"For confused patients with Hyperemesis Gravidarum, administer IV thiamine empirically before any glucose-containing fluids to prevent Wernicke's Encephalopathy.",,Acute-confusion-in-pregnancy_2025_Clinical-Medicine.json,"thiamine, hyperemesis gravidarum"
432,2026-07-01 10:09:39,Acute confusion in pregnancy,https://doi.org/10.1016/j.clinme.2024.100273,Amanda Hill et al.,Other,review,"If Calcium > 3.0 mmol/L and confusion is present, initiate aggressive IV hydration and check fetal viability.",,Acute-confusion-in-pregnancy_2025_Clinical-Medicine.json,"hypercalcemia, fluid management"
433,2026-07-01 10:09:39,Acute confusion in pregnancy,https://doi.org/10.1016/j.clinme.2024.100273,Amanda Hill et al.,Other,review,"If Platelets are low and confusion is present, order urgent blood film and ADAMTS13 level, and prepare for immediate plasma exchange.",,Acute-confusion-in-pregnancy_2025_Clinical-Medicine.json,"thrombocytopenia, TTP"
434,2026-07-01 10:09:39,Acute confusion in pregnancy,https://doi.org/10.1016/j.clinme.2024.100273,Amanda Hill et al.,Other,review,"Manage all confused pregnant patients in HDU/ICU with continuous maternal/fetal monitoring, using UKTIS for prescribing and LactMed for breastfeeding.",,Acute-confusion-in-pregnancy_2025_Clinical-Medicine.json,"monitoring, care protocols"
435,2026-07-01 10:09:39,Acute confusion in pregnancy,https://doi.org/10.1016/j.clinme.2024.100273,Amanda Hill et al.,Other,review,"The systematic differential diagnosis schema VITAMINS DEP should be used to categorize potential causes of acute confusion (e.g., Metabolic: Hyponatremia, hypercalcemia; Neoplastic: Brain tumors).",,Acute-confusion-in-pregnancy_2025_Clinical-Medicine.json,"differential diagnosis, encephalopathy"
436,2026-07-01 10:09:39,Acute confusion in pregnancy,https://doi.org/10.1016/j.clinme.2024.100273,Amanda Hill et al.,Other,review,"Wernicke's Encephalopathy management requires immediate empirical intravenous thiamine administration upon suspicion, without delaying for imaging or labs.",,Acute-confusion-in-pregnancy_2025_Clinical-Medicine.json,"thiamine, Wernicke's encephalopathy"
437,2026-07-01 10:09:39,Acute confusion in pregnancy,https://doi.org/10.1016/j.clinme.2024.100273,Amanda Hill et al.,Other,review,Hypervolemic hyponatremia in pregnancy is associated with prolonged/augmented labor due to oxytocin release and requires strict fluid restriction; severe cases need hypertonic saline (3% NaCl) in an HDU.,,Acute-confusion-in-pregnancy_2025_Clinical-Medicine.json,"hyponatremia, electrolyte imbalance"
438,2026-07-01 10:09:39,Acute confusion in pregnancy,https://doi.org/10.1016/j.clinme.2024.100273,Amanda Hill et al.,Other,review,Any confused pregnant patient with SBP >= 140 mmHg must be treated as pre-eclampsia until proven otherwise.,,Acute-confusion-in-pregnancy_2025_Clinical-Medicine.json,"pre-eclampsia, hypertension"
439,2026-07-01 10:09:39,Acute confusion in pregnancy,https://doi.org/10.1016/j.clinme.2024.100273,Amanda Hill et al.,Other,review,"For PRES management, immediate blood pressure control should use pregnancy-safe antihypertensives (labetalol, nifedipine, hydralazine), and active seizures are controlled first-line with benzodiazepines.",,Acute-confusion-in-pregnancy_2025_Clinical-Medicine.json,"PRES, anti-hypertensives"
440,2026-07-01 10:09:39,Acute confusion in pregnancy,https://doi.org/10.1016/j.clinme.2024.100273,Amanda Hill et al.,Other,review,Severe hypercalcemia (> 3 mmol/L) management involves aggressive intravenous fluid resuscitation; Cinacalcet and calcitonin are viable options.,,Acute-confusion-in-pregnancy_2025_Clinical-Medicine.json,"hypercalcemia, fluid management"
441,2026-07-01 10:09:39,Acute confusion in pregnancy,https://doi.org/10.1016/j.clinme.2024.100273,Amanda Hill et al.,Other,review,"Acute Fatty Liver of Pregnancy (AFLP) diagnosis uses the Swansea Criteria (clinical and lab markers like elevated bilirubin, hypoglycemia, transaminases, uremia, leukocytosis, coagulopathy); definitive treatment is immediate delivery.",,Acute-confusion-in-pregnancy_2025_Clinical-Medicine.json,"AFLP, liver failure"
442,2026-07-01 10:09:39,Acute confusion in pregnancy,https://doi.org/10.1016/j.clinme.2024.100273,Amanda Hill et al.,Other,review,"TTP requires emergency hematology consultation and immediate therapeutic plasma exchange (PEX) upon suspicion of thrombocytopenia, schistocytes, and ADAMTS13 activity < 10%.",,Acute-confusion-in-pregnancy_2025_Clinical-Medicine.json,"TTP, coagulopathy"
443,2026-07-01 10:12:25,Approach to investigation and management of proteinuria in pregnancy,10.1016/j.clinme.2024.100281,"Isabela Bertoni, Sion Williams",Other,review,"Never use eGFR equations (e.g., CKD-EPI, MDRD) to assess renal function during pregnancy; instead, monitor serial measurements of raw serum creatinine.",,Approach-to-investigation-and-management-of-proteinuria-i_2025_Clinical-Medi.json,"renal function, diagnosis"
444,2026-07-01 10:12:25,Approach to investigation and management of proteinuria in pregnancy,10.1016/j.clinme.2024.100281,"Isabela Bertoni, Sion Williams",Other,review,"Initiate aspirin 75–150 mg daily at 12 weeks' gestation for pregnant patients with CKD, pre-existing hypertension, autoimmune disease, or a history of hypertensive disorders of pregnancy.",,Approach-to-investigation-and-management-of-proteinuria-i_2025_Clinical-Medi.json,"aspirin prophylaxis, hypertension"
445,2026-07-01 10:12:25,Approach to investigation and management of proteinuria in pregnancy,10.1016/j.clinme.2024.100281,"Isabela Bertoni, Sion Williams",Other,review,"For any patient with nephrotic-range proteinuria (uACR > 250 mg/mmol or uPCR > 300 mg/mmol), prophylactic-dose LMWH must be initiated throughout gestation and for at least 6 weeks postpartum.",,Approach-to-investigation-and-management-of-proteinuria-i_2025_Clinical-Medi.json,"thromboprophylaxis, proteinuria"
446,2026-07-01 10:12:25,Approach to investigation and management of proteinuria in pregnancy,10.1016/j.clinme.2024.100281,"Isabela Bertoni, Sion Williams",Other,review,"Limit renal biopsy to the first or early second trimester only if the histological diagnosis will directly alter clinical management (e.g., new-onset nephrotic syndrome, rapidly deteriorating kidney function).",,Approach-to-investigation-and-management-of-proteinuria-i_2025_Clinical-Medi.json,"renal biopsy, indications"
447,2026-07-01 10:12:25,Approach to investigation and management of proteinuria in pregnancy,10.1016/j.clinme.2024.100281,"Isabela Bertoni, Sion Williams",Other,review,Proteinuria is defined as >300 mg in a 24-hour urine collection OR uPCR > 30 mg/mmol; routine 24-hour collections are no longer recommended.,,Approach-to-investigation-and-management-of-proteinuria-i_2025_Clinical-Medi.json,"proteinuria, diagnosis"
448,2026-07-01 10:12:25,Approach to investigation and management of proteinuria in pregnancy,10.1016/j.clinme.2024.100281,"Isabela Bertoni, Sion Williams",Other,review,"In healthy pregnancies, the upper limit of normal for protein excretion is approximately 260 mg/day (spot uPCR < 26 mg/mmol).",,Approach-to-investigation-and-management-of-proteinuria-i_2025_Clinical-Medi.json,"proteinuria, physiology"
449,2026-07-01 10:12:25,Approach to investigation and management of proteinuria in pregnancy,10.1016/j.clinme.2024.100281,"Isabela Bertoni, Sion Williams",Other,review,Pre-eclampsia (PET) is diagnosed after 20 weeks' gestation by new-onset hypertension (SBP ≥ 140 mmHg or DBP ≥ 90 mmHg on two occasions) plus one or more signs of maternal organ dysfunction or uteroplacental dysfunction.,,Approach-to-investigation-and-management-of-proteinuria-i_2025_Clinical-Medi.json,"pre-eclampsia, diagnosis"
450,2026-07-01 10:12:25,Approach to investigation and management of proteinuria in pregnancy,10.1016/j.clinme.2024.100281,"Isabela Bertoni, Sion Williams",Other,review,"For PET diagnosis, kidney impairment is defined as serum creatinine > 90 micromol/L; liver involvement requires ALT or AST > 2 times the upper limit of normal.",,Approach-to-investigation-and-management-of-proteinuria-i_2025_Clinical-Medi.json,"pre-eclampsia, organ dysfunction"
451,2026-07-01 10:12:25,Approach to investigation and management of proteinuria in pregnancy,10.1016/j.clinme.2024.100281,"Isabela Bertoni, Sion Williams",Other,review,"Aspirin prophylaxis for PET should be given to patients with ≥1 high-risk factor (e.g., pre-existing hypertension, CKD) OR ≥2 moderate-risk factors (e.g., age > 40, nulliparity).",,Approach-to-investigation-and-management-of-proteinuria-i_2025_Clinical-Medi.json,"aspirin prophylaxis, risk stratification"
452,2026-07-01 10:12:25,Approach to investigation and management of proteinuria in pregnancy,10.1016/j.clinme.2024.100281,"Isabela Bertoni, Sion Williams",Other,review,Angiogenic biomarkers for PET screening should be measured between 24 and 36 weeks plus 6 days of gestation.,,Approach-to-investigation-and-management-of-proteinuria-i_2025_Clinical-Medi.json,"angiogenic biomarkers, pre-eclampsia"
453,2026-07-01 10:12:25,Approach to investigation and management of proteinuria in pregnancy,10.1016/j.clinme.2024.100281,"Isabela Bertoni, Sion Williams",Other,review,A low sFlt-1/PlGF ratio (≤ 38) indicates a low risk of PET within 7 days; a high ratio (> 85) indicates a high risk (54.7% chance within 7 days).,,Approach-to-investigation-and-management-of-proteinuria-i_2025_Clinical-Medi.json,"angiogenic biomarkers, pre-eclampsia"
454,2026-07-01 10:12:25,Approach to investigation and management of proteinuria in pregnancy,10.1016/j.clinme.2024.100281,"Isabela Bertoni, Sion Williams",Other,review,ACE inhibitors and ARBs must be discontinued prior to conception or immediately upon positive pregnancy test due to teratogenicity.,,Approach-to-investigation-and-management-of-proteinuria-i_2025_Clinical-Medi.json,"hypertension, drug management"
455,2026-07-01 10:12:25,Approach to investigation and management of proteinuria in pregnancy,10.1016/j.clinme.2024.100281,"Isabela Bertoni, Sion Williams",Other,review,"For CKD patients, a failure of serum creatinine to fall by at least 10% during the first trimester is a predictor of potential renal decline.",,Approach-to-investigation-and-management-of-proteinuria-i_2025_Clinical-Medi.json,"CKD, prognosis"
456,2026-07-01 10:12:25,Approach to investigation and management of proteinuria in pregnancy,10.1016/j.clinme.2024.100281,"Isabela Bertoni, Sion Williams",Other,review,"In lupus nephritis flare vs. PET, look for rising creatinine/proteinuria accompanied by pancytopenia, falling complement levels (C3/C4), and elevated dsDNA antibodies.",,Approach-to-investigation-and-management-of-proteinuria-i_2025_Clinical-Medi.json,"lupus nephritis, differential diagnosis"
457,2026-07-01 10:14:10,Severe acute pulmonary embolism in pregnancy,10.1016/j.clinme.2024.100274,Bhaskar Narayan,Other,review,"Do not delay initial therapeutic LMWH/UFH for suspected PE while awaiting imaging, if no contraindications.",,Severe-acute-pulmonary-embolism-in-pregnancy_2025_Clinical-Medicine.json,"anticoagulation, pulmonary embolism"
458,2026-07-01 10:14:10,Severe acute pulmonary embolism in pregnancy,10.1016/j.clinme.2024.100274,Bhaskar Narayan,Other,review,"In unstable patients, prioritize CTPA over V/Q scans due to its speed, ability to assess RV/LV function, and capacity to rule out other pathologies.",,Severe-acute-pulmonary-embolism-in-pregnancy_2025_Clinical-Medicine.json,"diagnostics, pulmonary embolism"
459,2026-07-01 10:14:10,Severe acute pulmonary embolism in pregnancy,10.1016/j.clinme.2024.100274,Bhaskar Narayan,Other,review,Restrict IV fluids (250-500 mL boluses) in RV strain to prevent worsening ventricular interdependence and obstructive shock.,,Severe-acute-pulmonary-embolism-in-pregnancy_2025_Clinical-Medicine.json,"hemodynamics, fluid management"
460,2026-07-01 10:14:10,Severe acute pulmonary embolism in pregnancy,10.1016/j.clinme.2024.100274,Bhaskar Narayan,Other,review,Prepare for hemodynamic collapse during intubation by having noradrenaline ready before induction.,,Severe-acute-pulmonary-embolism-in-pregnancy_2025_Clinical-Medicine.json,"critical care, airway management"
461,2026-07-01 10:14:10,Severe acute pulmonary embolism in pregnancy,10.1016/j.clinme.2024.100274,Bhaskar Narayan,Other,review,Reserve systemic alteplase strictly for high-risk PE (hemodynamic instability/shock) because of the high postpartum bleeding risk (58.3%).,,Severe-acute-pulmonary-embolism-in-pregnancy_2025_Clinical-Medicine.json,"thrombolysis, pulmonary embolism"
462,2026-07-01 10:14:10,Severe acute pulmonary embolism in pregnancy,10.1016/j.clinme.2024.100274,Bhaskar Narayan,Other,review,Activate a multidisciplinary Pulmonary Embolism Response Team (PERT) for intermediate/high-risk or high-risk PE.,,Severe-acute-pulmonary-embolism-in-pregnancy_2025_Clinical-Medicine.json,"management protocols, pulmonary embolism"
463,2026-07-01 10:14:10,Severe acute pulmonary embolism in pregnancy,10.1016/j.clinme.2024.100274,Bhaskar Narayan,Other,review,"The postpartum period, especially the first 24 hours post-delivery, is the highest-risk window for VTE with a relative risk as high as 20.",,Severe-acute-pulmonary-embolism-in-pregnancy_2025_Clinical-Medicine.json,"VTE, pregnancy risks"
464,2026-07-01 10:14:10,Severe acute pulmonary embolism in pregnancy,10.1016/j.clinme.2024.100274,Bhaskar Narayan,Other,review,"High-Risk PE (formerly 'Massive') is defined by SBP < 90 mmHg OR an SBP drop of >= 40 mmHg for > 15 minutes (unless due to arrhythmia, hypovolemia, or sepsis).",,Severe-acute-pulmonary-embolism-in-pregnancy_2025_Clinical-Medicine.json,"risk stratification, pulmonary embolism"
465,2026-07-01 10:14:10,Severe acute pulmonary embolism in pregnancy,10.1016/j.clinme.2024.100274,Bhaskar Narayan,Other,review,"Intermediate/High-Risk PE is defined by the presence of both RV dilatation and elevated cardiac biomarkers (troponin or BNP), carrying a 3-15% mortality rate.",,Severe-acute-pulmonary-embolism-in-pregnancy_2025_Clinical-Medicine.json,"risk stratification, pulmonary embolism"
466,2026-07-01 10:14:10,Severe acute pulmonary embolism in pregnancy,10.1016/j.clinme.2024.100274,Bhaskar Narayan,Other,review,"Unfractionated heparin (UFH) is preferred over LMWH in high-risk PE requiring immediate reperfusion or when rapid reversibility is needed (e.g., imminent delivery, neuraxial anesthesia).",,Severe-acute-pulmonary-embolism-in-pregnancy_2025_Clinical-Medicine.json,"anticoagulation, pulmonary embolism"
467,2026-07-01 10:14:10,Severe acute pulmonary embolism in pregnancy,10.1016/j.clinme.2024.100274,Bhaskar Narayan,Other,review,Direct Oral Anticoagulants (DOACs) are strictly contraindicated in pregnancy due to fetal risks.,,Severe-acute-pulmonary-embolism-in-pregnancy_2025_Clinical-Medicine.json,"anticoagulation, obstetrics"
468,2026-07-01 10:17:20,Establishing standards for controlled donation after circulatory determination of death in adults: the Bucharest international European Society for Organ Transplantation consensus,10.3389/ti.2026.16284,,Other,guideline,"For septic shock resuscitation, initial goals include achieving a lactate clearance rate of >10 mmol/L per hour and maintaining mean arterial pressure (MAP) ≥ 65 mmHg.",,ti-39-16284.json,"sepsis, resuscitation, hemodynamics"
469,2026-07-01 10:17:20,Establishing standards for controlled donation after circulatory determination of death in adults: the Bucharest international European Society for Organ Transplantation consensus,10.3389/ti.2026.16284,,Other,guideline,Early initiation of vasopressors is recommended for septic shock if the goal MAP of ≥ 65 mmHg cannot be achieved with crystalloid fluid resuscitation alone.,,ti-39-16284.json,"vasopressors, sepsis, hemodynamic goals"
470,2026-07-01 10:17:20,Establishing standards for controlled donation after circulatory determination of death in adults: the Bucharest international European Society for Organ Transplantation consensus,10.3389/ti.2026.16284,,Other,guideline,"The use of norepinephrine as a first-line agent remains standard, but titrating to maintain adequate perfusion pressure (MAP ≥ 65 mmHg) is critical.",,ti-39-16284.json,"vasopressors, septic shock, hemodynamics"
471,2026-07-01 10:17:20,Establishing standards for controlled donation after circulatory determination of death in adults: the Bucharest international European Society for Organ Transplantation consensus,10.3389/ti.2026.16284,,Other,guideline,"If MAP targets are met with norepinephrine alone, the addition of vasopressin or sevdipine may be considered for refractory hypotension, though evidence varies.",,ti-39-16284.json,"vasopressors, septic shock, hemodynamic goals"
472,2026-07-01 10:17:20,Establishing standards for controlled donation after circulatory determination of death in adults: the Bucharest international European Society for Organ Transplantation consensus,10.3389/ti.2026.16284,,Other,guideline,"Source control (e.g., surgical debridement, drainage) must be aggressively pursued early in the course of sepsis to prevent further deterioration and guide antibiotic therapy.",,ti-39-16284.json,"sepsis, source control, management"
473,2026-07-01 10:17:20,Establishing standards for controlled donation after circulatory determination of death in adults: the Bucharest international European Society for Organ Transplantation consensus,10.3389/ti.2026.16284,,Other,guideline,Antibiotic regimens should be tailored based on local antibiograms and suspected infection sites; broad-spectrum coverage is necessary initially but should narrow rapidly upon culture results.,,ti-39-16284.json,"antibiotics, sepsis, antimicrobial stewardship"
474,2026-07-01 10:17:20,Establishing standards for controlled donation after circulatory determination of death in adults: the Bucharest international European Society for Organ Transplantation consensus,10.3389/ti.2026.16284,,Other,guideline,"In patients with septic shock refractory to initial resuscitation (e.g., persistent lactate > 4 mmol/L despite adequate fluid/vasopressor support), consider the role of vasopressin or epinephrine augmentation based on institutional protocols and clinical status.",,ti-39-16284.json,"sepsis, vasopressors, metabolic acidosis"
475,2026-07-01 10:17:20,Establishing standards for controlled donation after circulatory determination of death in adults: the Bucharest international European Society for Organ Transplantation consensus,10.3389/ti.2026.16284,,Other,guideline,"For acute kidney injury (AKI) in septic shock, judicious use of diuretics is generally discouraged unless there is clear evidence of fluid overload or pulmonary edema.",,ti-39-16284.json,"renal failure, AKI, diuresis"
476,2026-07-01 10:19:05,Balanced crystalloids versus saline for critically ill patients: an overview of systematic reviews,10.62675/2965-2774.20260215,"Shin SW, Ribeiro MC, Sansoni TM, et al.",Other,Meta-analysis,Balanced crystalloids are associated with a small reduction in mortality and AKI compared to normal saline in critically ill patients.,,2965-2774-ccsci-38-e20260215.json,"fluid resuscitation, critical care"
477,2026-07-01 10:19:05,Balanced crystalloids versus saline for critically ill patients: an overview of systematic reviews,10.62675/2965-2774.20260215,"Shin SW, Ribeiro MC, Sansoni TM, et al.",Other,Meta-analysis,"In sepsis subgroups, balanced crystalloids significantly reduce mortality (RR 0.86-0.91).",,2965-2774-ccsci-38-e20260215.json,"sepsis, fluid resuscitation"
478,2026-07-01 10:19:05,Balanced crystalloids versus saline for critically ill patients: an overview of systematic reviews,10.62675/2965-2774.20260215,"Shin SW, Ribeiro MC, Sansoni TM, et al.",Other,Meta-analysis,"For traumatic brain injury (TBI) patients, isotonic saline showed a potential mortality benefit.",,2965-2774-ccsci-38-e20260215.json,"TBI, fluid resuscitation"
479,2026-07-01 10:19:05,Balanced crystalloids versus saline for critically ill patients: an overview of systematic reviews,10.62675/2965-2774.20260215,"Shin SW, Ribeiro MC, Sansoni TM, et al.",Other,Meta-analysis,"The 2024 ESICM guideline recommends balanced crystalloids over saline for volume expansion, though this recommendation is supported by low-quality evidence.",,2965-2774-ccsci-38-e20260215.json,"fluid resuscitation, guidelines"
480,2026-07-01 10:19:05,Balanced crystalloids versus saline for critically ill patients: an overview of systematic reviews,10.62675/2965-2774.20260215,"Shin SW, Ribeiro MC, Sansoni TM, et al.",Other,Meta-analysis,Balanced crystalloids led to a significantly smaller increase in serum chloride concentration (SMD -1.23; 95% CI -1.59 to -0.87).,,2965-2774-ccsci-38-e20260215.json,"electrolytes, fluid resuscitation"
481,2026-07-01 10:19:05,Balanced crystalloids versus saline for critically ill patients: an overview of systematic reviews,10.62675/2965-2774.20260215,"Shin SW, Ribeiro MC, Sansoni TM, et al.",Other,Meta-analysis,Balanced crystalloids were associated with more RRT-free days (SMD 0.09; 95% CI 0.06-0.12) and MV-free days.,,2965-2774-ccsci-38-e20260215.json,"renal replacement therapy, outcomes"
482,2026-07-01 10:19:05,Balanced crystalloids versus saline for critically ill patients: an overview of systematic reviews,10.62675/2965-2774.20260215,"Shin SW, Ribeiro MC, Sansoni TM, et al.",Other,Meta-analysis,"The evidence for mortality and AKI is predominantly moderate to low certainty, while the evidence for RRT was low to very low.",,2965-2774-ccsci-38-e20260215.json,"evidence grade, critical care"
483,2026-07-01 10:19:05,Balanced crystalloids versus saline for critically ill patients: an overview of systematic reviews,10.62675/2965-2774.20260215,"Shin SW, Ribeiro MC, Sansoni TM, et al.",Other,Meta-analysis,High primary study overlap (Corrected Covered Area 23.3%) suggests reduced independence of evidence sources in this meta-analysis.,,2965-2774-ccsci-38-e20260215.json,"methodology, biostatistics"
484,2026-07-01 10:21:23,"Adjuvant intravenous immunoglobulin in elderly sepsis: a randomized controlled study of mortality, organ function, and inflammation",10.3389/fmed.2026.1857404,Miao X et al.,Other,Other,"Adjunctive IVIG (0.4 g/kg/day for 3 days), initiated within 24h of sepsis criteria, was associated with a 13.4% absolute risk reduction in 28-day mortality in elderly sepsis patients.",,fmed-13-1857404.json,"immunomodulation, sepsis, IVIG"
485,2026-07-01 10:21:23,"Adjuvant intravenous immunoglobulin in elderly sepsis: a randomized controlled study of mortality, organ function, and inflammation",10.3389/fmed.2026.1857404,Miao X et al.,Other,Other,"IVIG administration significantly accelerated organ function recovery, evidenced by a mean SOFA score reduction at day 7 of 3.7 ± 1.2 points compared to 2.1 ± 1.0 points in controls (p < 0.001).",,fmed-13-1857404.json,"organ dysfunction, sepsis, IVIG"
486,2026-07-01 10:21:23,"Adjuvant intravenous immunoglobulin in elderly sepsis: a randomized controlled study of mortality, organ function, and inflammation",10.3389/fmed.2026.1857404,Miao X et al.,Other,Other,"IVIG treatment correlated with faster resolution of systemic inflammation, shown by greater reduction in CRP at day 7 (55.6 ± 10.4 mg/L vs 38.3 ± 9.7 mg/L) and procalcitonin (5.3 ± 1.6 ng/mL vs 3.1 ± 1.4 ng/mL).",,fmed-13-1857404.json,"inflammation, biomarkers, sepsis"
487,2026-07-01 10:21:23,"Adjuvant intravenous immunoglobulin in elderly sepsis: a randomized controlled study of mortality, organ function, and inflammation",10.3389/fmed.2026.1857404,Miao X et al.,Other,Other,IVIG reduced ICU length of stay (median 9.8 days vs 12.4 days) and mechanical ventilation duration (median 4.2 days vs 5.7 days) in elderly septic patients.,,fmed-13-1857404.json,"resource utilization, sepsis, IVIG"
488,2026-07-01 10:21:23,"Adjuvant intravenous immunoglobulin in elderly sepsis: a randomized controlled study of mortality, organ function, and inflammation",10.3389/fmed.2026.1857404,Miao X et al.,Other,Other,"The study was underpowered for robust time-to-event analysis; only 30 total mortality events occurred, whereas >200 events are needed for adequate power in survival analysis.",,fmed-13-1857404.json,"study design, biostatistics, limitations"
489,2026-07-01 10:21:23,"Adjuvant intravenous immunoglobulin in elderly sepsis: a randomized controlled study of mortality, organ function, and inflammation",10.3389/fmed.2026.1857404,Miao X et al.,Other,Other,"In the elderly (≥65 years) septic population, IVIG is a polyclonal IgG preparation with immunomodulatory effects including neutralization of bacterial exotoxins and superantigens.",,fmed-13-1857404.json,"immunology, sepsis, pathophysiology"
490,2026-07-01 10:24:41,Optimizing Timing and Dose of Starting Norepinephrine and Vasopressin in Septic Shock,10.3390/life16060913,"Gaku Hiroto, Mitsuaki Nishikimi, Nobuaki Shime",Other,Other,"Initiate norepinephrine (NE) early in septic shock, within the first hour of resuscitation, to rapidly achieve a Mean Arterial Pressure (MAP) ≥65 mmHg.",,life-16-00913.json,"vasopressors, septic shock"
